Place,Year,Population,Category,SubCategory,Amount,PerCapita,avgPerCapita
Gipuzkoa,2018,720592,PATRIMONY,Theft,5821,0.00807808,0.001305203
Gipuzkoa,2018,720592,PATRIMONY,Vehicle Theft,260,0.000360814,0.001305203
Gipuzkoa,2018,720592,PATRIMONY,Violent Burglaries,4077,0.005657848,0.001305203
Gipuzkoa,2017,719282,PATRIMONY,Intellectual Property,1,1.3902753023153646e-06,0.001305203
Gipuzkoa,2017,719282,PATRIMONY,Damages,1954,0.002716598,0.001305203
Gipuzkoa,2017,719282,PATRIMONY,Frauds,3339,0.004642129,0.001305203
Gipuzkoa,2017,719282,PATRIMONY,Money Laundering,3,4.170825906946093e-06,0.001305203
Gipuzkoa,2017,719282,PATRIMONY,Others (Patrimony),417,0.000579745,0.001305203
Gipuzkoa,2017,719282,PATRIMONY,Violent Robberies,341,0.000474084,0.001305203
Gipuzkoa,2017,719282,PATRIMONY,Theft,5801,0.008064987,0.001305203
Gipuzkoa,2017,719282,PATRIMONY,Vehicle Theft,267,0.000371204,0.001305203
Gipuzkoa,2017,719282,PATRIMONY,Violent Burglaries,3959,0.0055041,0.001305203
Gipuzkoa,2016,717832,PATRIMONY,Intellectual Property,2,2.786167236902228e-06,0.001305203
Gipuzkoa,2016,717832,PATRIMONY,Damages,1928,0.002685865,0.001305203
Gipuzkoa,2016,717832,PATRIMONY,Frauds,2763,0.00384909,0.001305203
Gipuzkoa,2016,717832,PATRIMONY,Money Laundering,0,0,0.001305203
Gipuzkoa,2016,717832,PATRIMONY,Others (Patrimony),390,0.000543303,0.001305203
Gipuzkoa,2016,717832,PATRIMONY,Violent Robberies,320,0.000445787,0.001305203
Gipuzkoa,2016,717832,PATRIMONY,Theft,5985,0.008337605,0.001305203
Gipuzkoa,2016,717832,PATRIMONY,Vehicle Theft,260,0.000362202,0.001305203
Gipuzkoa,2016,717832,PATRIMONY,Violent Burglaries,4454,0.006204794,0.001305203
Gipuzkoa,2015,716834,PATRIMONY,Intellectual Property,5,6.975115577665122e-06,0.001305203
Gipuzkoa,2015,716834,PATRIMONY,Damages,1881,0.002624038,0.001305203
Gipuzkoa,2015,716834,PATRIMONY,Frauds,2651,0.003698206,0.001305203
Gipuzkoa,2015,716834,PATRIMONY,Money Laundering,4,5.5800924621320975e-06,0.001305203
Gipuzkoa,2015,716834,PATRIMONY,Others (Patrimony),491,0.000684956,0.001305203
Gipuzkoa,2015,716834,PATRIMONY,Violent Robberies,276,0.000385026,0.001305203
Gipuzkoa,2015,716834,PATRIMONY,Theft,6093,0.008499876,0.001305203
Gipuzkoa,2015,716834,PATRIMONY,Vehicle Theft,289,0.000403162,0.001305203
Gipuzkoa,2015,716834,PATRIMONY,Violent Burglaries,4952,0.006908154,0.001305203
Gipuzkoa,2014,715148,PATRIMONY,Intellectual Property,7,9.788183704631768e-06,0.001305203
Gipuzkoa,2014,715148,PATRIMONY,Damages,1997,0.002792429,0.001305203
Gipuzkoa,2014,715148,PATRIMONY,Frauds,2295,0.003209126,0.001305203
Gipuzkoa,2014,715148,PATRIMONY,Money Laundering,2,2.796623915609077e-06,0.001305203
Gipuzkoa,2014,715148,PATRIMONY,Others (Patrimony),420,0.000587291,0.001305203
Gipuzkoa,2014,715148,PATRIMONY,Violent Robberies,320,0.00044746,0.001305203
Gipuzkoa,2014,715148,PATRIMONY,Theft,6164,0.008619195,0.001305203
Gipuzkoa,2014,715148,PATRIMONY,Vehicle Theft,234,0.000327205,0.001305203
Gipuzkoa,2014,715148,PATRIMONY,Violent Burglaries,5002,0.006994356,0.001305203
Gipuzkoa,2013,713818,PATRIMONY,Intellectual Property,5,7.004586603307846e-06,0.001305203
Gipuzkoa,2013,713818,PATRIMONY,Damages,1862,0.002608508,0.001305203
Gipuzkoa,2013,713818,PATRIMONY,Frauds,2065,0.002892894,0.001305203
Gipuzkoa,2013,713818,PATRIMONY,Money Laundering,0,0,0.001305203
Gipuzkoa,2013,713818,PATRIMONY,Others (Patrimony),374,0.000523943,0.001305203
Gipuzkoa,2013,713818,PATRIMONY,Violent Robberies,305,0.00042728,0.001305203
Gipuzkoa,2013,713818,PATRIMONY,Theft,5898,0.00826261,0.001305203
Gipuzkoa,2013,713818,PATRIMONY,Vehicle Theft,238,0.000333418,0.001305203
Gipuzkoa,2013,713818,PATRIMONY,Violent Burglaries,5327,0.007462687,0.001305203
Gipuzkoa,2012,712097,PATRIMONY,Intellectual Property,6,8.42581839271897e-06,0.001305203
Gipuzkoa,2012,712097,PATRIMONY,Damages,2135,0.002998187,0.001305203
Gipuzkoa,2012,712097,PATRIMONY,Frauds,1804,0.002533363,0.001305203
Gipuzkoa,2012,712097,PATRIMONY,Money Laundering,2,2.8086061309063232e-06,0.001305203
Gipuzkoa,2012,712097,PATRIMONY,Others (Patrimony),283,0.000397418,0.001305203
Gipuzkoa,2012,712097,PATRIMONY,Violent Robberies,491,0.000689513,0.001305203
Gipuzkoa,2012,712097,PATRIMONY,Theft,5720,0.008032614,0.001305203
Gipuzkoa,2012,712097,PATRIMONY,Vehicle Theft,247,0.000346863,0.001305203
Gipuzkoa,2012,712097,PATRIMONY,Violent Burglaries,5944,0.008347177,0.001305203
Gipuzkoa,2011,709607,PATRIMONY,Intellectual Property,6,8.45538445928521e-06,0.001305203
Gipuzkoa,2011,709607,PATRIMONY,Damages,2310,0.003255323,0.001305203
Gipuzkoa,2011,709607,PATRIMONY,Frauds,1365,0.0019236,0.001305203
Gipuzkoa,2011,709607,PATRIMONY,Money Laundering,3,4.227692229642605e-06,0.001305203
Gipuzkoa,2011,709607,PATRIMONY,Others (Patrimony),240,0.000338215,0.001305203
Gipuzkoa,2011,709607,PATRIMONY,Violent Robberies,389,0.000548191,0.001305203
Gipuzkoa,2011,709607,PATRIMONY,Theft,5598,0.007888874,0.001305203
Gipuzkoa,2011,709607,PATRIMONY,Vehicle Theft,351,0.00049464,0.001305203
Gipuzkoa,2011,709607,PATRIMONY,Violent Burglaries,5400,0.007609846,0.001305203
Gipuzkoa,2010,707263,PATRIMONY,Intellectual Property,13,1.8380715518838112e-05,0.001305203
Gipuzkoa,2010,707263,PATRIMONY,Damages,2629,0.003717146,0.001305203
Gipuzkoa,2010,707263,PATRIMONY,Frauds,1262,0.001784343,0.001305203
Gipuzkoa,2010,707263,PATRIMONY,Money Laundering,2,2.827802387513556e-06,0.001305203
Gipuzkoa,2010,707263,PATRIMONY,Others (Patrimony),250,0.000353475,0.001305203
Gipuzkoa,2010,707263,PATRIMONY,Violent Robberies,314,0.000443965,0.001305203
Gipuzkoa,2010,707263,PATRIMONY,Theft,5841,0.008258597,0.001305203
Gipuzkoa,2010,707263,PATRIMONY,Vehicle Theft,430,0.000607978,0.001305203
Gipuzkoa,2010,707263,PATRIMONY,Violent Burglaries,6100,0.008624797,0.001305203
Girona,2022,793478,PATRIMONY,Intellectual Property,39,4.9150701090641456e-05,0.002191764
Girona,2022,793478,PATRIMONY,Damages,4299,0.00541792,0.002191764
Girona,2022,793478,PATRIMONY,Frauds,8719,0.010988332379725714,0.002191764
Girona,2022,793478,PATRIMONY,Money Laundering,6,7.561646321637147e-06,0.002191764
Girona,2022,793478,PATRIMONY,Others (Patrimony),1402,0.001766905,0.002191764
Girona,2022,793478,PATRIMONY,Violent Robberies,1012,0.001275398,0.002191764
Girona,2022,793478,PATRIMONY,Theft,13317,0.016783074010873648,0.002191764
Girona,2022,793478,PATRIMONY,Vehicle Theft,585,0.000737261,0.002191764
Girona,2022,793478,PATRIMONY,Violent Burglaries,8007,0.010091017016224772,0.002191764
Girona,2021,786596,PATRIMONY,Intellectual Property,35,4.449552247913796e-05,0.002191764
Girona,2021,786596,PATRIMONY,Damages,3982,0.005062319,0.002191764
Girona,2021,786596,PATRIMONY,Frauds,6802,0.008647387,0.002191764
Girona,2021,786596,PATRIMONY,Money Laundering,4,5.085202569044338e-06,0.002191764
Girona,2021,786596,PATRIMONY,Others (Patrimony),1783,0.002266729,0.002191764
Girona,2021,786596,PATRIMONY,Violent Robberies,877,0.001114931,0.002191764
Girona,2021,786596,PATRIMONY,Theft,9858,0.012532481731409771,0.002191764
Girona,2021,786596,PATRIMONY,Vehicle Theft,497,0.000631836,0.002191764
Girona,2021,786596,PATRIMONY,Violent Burglaries,7091,0.009014793,0.002191764
Girona,2020,781788,PATRIMONY,Intellectual Property,25,3.197797868475853e-05,0.002191764
Girona,2020,781788,PATRIMONY,Damages,3753,0.004800534,0.002191764
Girona,2020,781788,PATRIMONY,Frauds,6455,0.008256714,0.002191764
Girona,2020,781788,PATRIMONY,Money Laundering,2,2.558238294780682e-06,0.002191764
Girona,2020,781788,PATRIMONY,Others (Patrimony),1379,0.001763905,0.002191764
Girona,2020,781788,PATRIMONY,Violent Robberies,754,0.000964456,0.002191764
Girona,2020,781788,PATRIMONY,Theft,8366,0.010701110787067593,0.002191764
Girona,2020,781788,PATRIMONY,Vehicle Theft,511,0.00065363,0.002191764
Girona,2020,781788,PATRIMONY,Violent Burglaries,6880,0.00880034,0.002191764
Girona,2019,771044,PATRIMONY,Intellectual Property,50,6.484714231613241e-05,0.002191764
Girona,2019,771044,PATRIMONY,Damages,4664,0.006048941,0.002191764
Girona,2019,771044,PATRIMONY,Frauds,6341,0.008223915,0.002191764
Girona,2019,771044,PATRIMONY,Money Laundering,4,5.187771385290593e-06,0.002191764
Girona,2019,771044,PATRIMONY,Others (Patrimony),1377,0.00178589,0.002191764
Girona,2019,771044,PATRIMONY,Violent Robberies,1109,0.00143831,0.002191764
Girona,2019,771044,PATRIMONY,Theft,12408,0.016092467,0.002191764
Girona,2019,771044,PATRIMONY,Vehicle Theft,686,0.000889703,0.002191764
Girona,2019,771044,PATRIMONY,Violent Burglaries,10344,0.013415576802361474,0.002191764
Girona,2018,761947,PATRIMONY,Intellectual Property,43,5.6434371419534426e-05,0.002191764
Girona,2018,761947,PATRIMONY,Damages,4318,0.005667061,0.002191764
Girona,2018,761947,PATRIMONY,Frauds,6228,0.008173797,0.002191764
Girona,2018,761947,PATRIMONY,Money Laundering,2,2.6248544846295082e-06,0.002191764
Girona,2018,761947,PATRIMONY,Others (Patrimony),1372,0.00180065,0.002191764
Girona,2018,761947,PATRIMONY,Violent Robberies,956,0.00125468,0.002191764
Girona,2018,761947,PATRIMONY,Theft,12941,0.016984120942795233,0.002191764
Girona,2018,761947,PATRIMONY,Vehicle Theft,590,0.000774332,0.002191764
Girona,2018,761947,PATRIMONY,Violent Burglaries,8907,0.011689789447297516,0.002191764
Girona,2017,755716,PATRIMONY,Intellectual Property,8,1.0585987328573168e-05,0.002191764
Girona,2017,755716,PATRIMONY,Damages,4279,0.00566218,0.002191764
Girona,2017,755716,PATRIMONY,Frauds,4373,0.005786565,0.002191764
Girona,2017,755716,PATRIMONY,Money Laundering,3,3.969745248214938e-06,0.002191764
Girona,2017,755716,PATRIMONY,Others (Patrimony),1107,0.001464836,0.002191764
Girona,2017,755716,PATRIMONY,Violent Robberies,818,0.001082417,0.002191764
Girona,2017,755716,PATRIMONY,Theft,12433,0.016451947557018773,0.002191764
Girona,2017,755716,PATRIMONY,Vehicle Theft,528,0.000698675,0.002191764
Girona,2017,755716,PATRIMONY,Violent Burglaries,8156,0.010792414081480345,0.002191764
Girona,2016,753576,PATRIMONY,Intellectual Property,64,8.492839474717879e-05,0.002191764
Girona,2016,753576,PATRIMONY,Damages,4049,0.005373048,0.002191764
Girona,2016,753576,PATRIMONY,Frauds,3367,0.00446803,0.002191764
Girona,2016,753576,PATRIMONY,Money Laundering,5,6.635030839623342e-06,0.002191764
Girona,2016,753576,PATRIMONY,Others (Patrimony),1137,0.001508806,0.002191764
Girona,2016,753576,PATRIMONY,Violent Robberies,809,0.001073548,0.002191764
Girona,2016,753576,PATRIMONY,Theft,11899,0.015790046,0.002191764
Girona,2016,753576,PATRIMONY,Vehicle Theft,507,0.000672792,0.002191764
Girona,2016,753576,PATRIMONY,Violent Burglaries,7943,0.010540409991825641,0.002191764
Girona,2015,753054,PATRIMONY,Intellectual Property,87,0.00011553,0.002191764
Girona,2015,753054,PATRIMONY,Damages,4382,0.005818972,0.002191764
Girona,2015,753054,PATRIMONY,Frauds,3176,0.004217493,0.002191764
Girona,2015,753054,PATRIMONY,Money Laundering,2,2.655852037171305e-06,0.002191764
Girona,2015,753054,PATRIMONY,Others (Patrimony),1205,0.001600151,0.002191764
Girona,2015,753054,PATRIMONY,Violent Robberies,820,0.001088899,0.002191764
Girona,2015,753054,PATRIMONY,Theft,13370,0.017754370868490174,0.002191764
Girona,2015,753054,PATRIMONY,Vehicle Theft,630,0.000836593,0.002191764
Girona,2015,753054,PATRIMONY,Violent Burglaries,8074,0.010721675,0.002191764
Girona,2014,756156,PATRIMONY,Intellectual Property,55,7.273631367072403e-05,0.002191764
Girona,2014,756156,PATRIMONY,Damages,4346,0.005747491,0.002191764
Girona,2014,756156,PATRIMONY,Frauds,2794,0.003695005,0.002191764
Girona,2014,756156,PATRIMONY,Money Laundering,1,1.3224784303768006e-06,0.002191764
Girona,2014,756156,PATRIMONY,Others (Patrimony),1664,0.002200604,0.002191764
Girona,2014,756156,PATRIMONY,Violent Robberies,888,0.001174361,0.002191764
Girona,2014,756156,PATRIMONY,Theft,13467,0.017809817,0.002191764
Girona,2014,756156,PATRIMONY,Vehicle Theft,697,0.000921767,0.002191764
Girona,2014,756156,PATRIMONY,Violent Burglaries,8923,0.011800475034252191,0.002191764
Girona,2013,761632,PATRIMONY,Intellectual Property,41,5.3831771774295195e-05,0.002191764
Girona,2013,761632,PATRIMONY,Damages,4346,0.005706168,0.002191764
Girona,2013,761632,PATRIMONY,Frauds,2339,0.003071037,0.002191764
Girona,2013,761632,PATRIMONY,Money Laundering,6,7.877820259652955e-06,0.002191764
Girona,2013,761632,PATRIMONY,Others (Patrimony),1094,0.001436389,0.002191764
Girona,2013,761632,PATRIMONY,Violent Robberies,1125,0.001477091,0.002191764
Girona,2013,761632,PATRIMONY,Theft,13759,0.018065154825427504,0.002191764
Girona,2013,761632,PATRIMONY,Vehicle Theft,777,0.001020178,0.002191764
Girona,2013,761632,PATRIMONY,Violent Burglaries,9394,0.012334040586529978,0.002191764
Girona,2012,761627,PATRIMONY,Intellectual Property,34,4.464127453464754e-05,0.002191764
Girona,2012,761627,PATRIMONY,Damages,4271,0.005607732,0.002191764
Girona,2012,761627,PATRIMONY,Frauds,2336,0.003067118,0.002191764
Girona,2012,761627,PATRIMONY,Money Laundering,2,2.6259573255675024e-06,0.002191764
Girona,2012,761627,PATRIMONY,Others (Patrimony),886,0.001163299,0.002191764
Girona,2012,761627,PATRIMONY,Violent Robberies,1038,0.001362872,0.002191764
Girona,2012,761627,PATRIMONY,Theft,13828,0.018155869,0.002191764
Girona,2012,761627,PATRIMONY,Vehicle Theft,816,0.001071391,0.002191764
Girona,2012,761627,PATRIMONY,Violent Burglaries,10641,0.013971405950681895,0.002191764
Girona,2011,756810,PATRIMONY,Intellectual Property,55,7.267345833168166e-05,0.002191764
Girona,2011,756810,PATRIMONY,Damages,4444,0.005872015,0.002191764
Girona,2011,756810,PATRIMONY,Frauds,1584,0.002092996,0.002191764
Girona,2011,756810,PATRIMONY,Money Laundering,1,1.3213356060305757e-06,0.002191764
Girona,2011,756810,PATRIMONY,Others (Patrimony),917,0.001211665,0.002191764
Girona,2011,756810,PATRIMONY,Violent Robberies,1034,0.001366261,0.002191764
Girona,2011,756810,PATRIMONY,Theft,13364,0.017658329038992615,0.002191764
Girona,2011,756810,PATRIMONY,Vehicle Theft,968,0.001279053,0.002191764
Girona,2011,756810,PATRIMONY,Violent Burglaries,10276,0.013578044687570196,0.002191764
Girona,2010,753046,PATRIMONY,Intellectual Property,59,7.834846742430078e-05,0.002191764
Girona,2010,753046,PATRIMONY,Damages,4922,0.006536121,0.002191764
Girona,2010,753046,PATRIMONY,Frauds,1335,0.0017728,0.002191764
Girona,2010,753046,PATRIMONY,Money Laundering,1,1.3279401258356063e-06,0.002191764
Girona,2010,753046,PATRIMONY,Others (Patrimony),892,0.001184523,0.002191764
Girona,2010,753046,PATRIMONY,Violent Robberies,943,0.001252248,0.002191764
Girona,2010,753046,PATRIMONY,Theft,14098,0.018721299894030378,0.002191764
Girona,2010,753046,PATRIMONY,Vehicle Theft,1155,0.001533771,0.002191764
Girona,2010,753046,PATRIMONY,Violent Burglaries,12007,0.015944577090908126,0.002191764
Granada,2022,921987,PATRIMONY,Intellectual Property,17,1.8438437852160604e-05,0.001517581
Granada,2022,921987,PATRIMONY,Damages,3408,0.003696364,0.001517581
Granada,2022,921987,PATRIMONY,Frauds,7859,0.008523981,0.001517581
Granada,2022,921987,PATRIMONY,Money Laundering,8,8.67691193042852e-06,0.001517581
Granada,2022,921987,PATRIMONY,Others (Patrimony),2427,0.002632358,0.001517581
Granada,2022,921987,PATRIMONY,Violent Robberies,682,0.000739707,0.001517581
Granada,2022,921987,PATRIMONY,Theft,7626,0.008271266,0.001517581
Granada,2022,921987,PATRIMONY,Vehicle Theft,368,0.000399138,0.001517581
Granada,2022,921987,PATRIMONY,Violent Burglaries,3762,0.004080318,0.001517581
Granada,2021,921338,PATRIMONY,Intellectual Property,28,3.0390584128734513e-05,0.001517581
Granada,2021,921338,PATRIMONY,Damages,3126,0.003392892,0.001517581
Granada,2021,921338,PATRIMONY,Frauds,5917,0.006422182,0.001517581
Granada,2021,921338,PATRIMONY,Money Laundering,7,7.597646032183628e-06,0.001517581
Granada,2021,921338,PATRIMONY,Others (Patrimony),1806,0.001960193,0.001517581
Granada,2021,921338,PATRIMONY,Violent Robberies,611,0.000663166,0.001517581
Granada,2021,921338,PATRIMONY,Theft,5998,0.006510097,0.001517581
Granada,2021,921338,PATRIMONY,Vehicle Theft,270,0.000293052,0.001517581
Granada,2021,921338,PATRIMONY,Violent Burglaries,3045,0.003304976,0.001517581
Granada,2020,919168,PATRIMONY,Intellectual Property,13,1.4143225177551872e-05,0.001517581
Granada,2020,919168,PATRIMONY,Damages,2663,0.002897185,0.001517581
Granada,2020,919168,PATRIMONY,Frauds,6068,0.006601622,0.001517581
Granada,2020,919168,PATRIMONY,Money Laundering,5,5.439701991366105e-06,0.001517581
Granada,2020,919168,PATRIMONY,Others (Patrimony),1521,0.001654757,0.001517581
Granada,2020,919168,PATRIMONY,Violent Robberies,566,0.000615774,0.001517581
Granada,2020,919168,PATRIMONY,Theft,4867,0.005295006,0.001517581
Granada,2020,919168,PATRIMONY,Vehicle Theft,321,0.000349229,0.001517581
Granada,2020,919168,PATRIMONY,Violent Burglaries,3125,0.003399814,0.001517581
Granada,2019,914678,PATRIMONY,Intellectual Property,21,2.2958899197313152e-05,0.001517581
Granada,2019,914678,PATRIMONY,Damages,3131,0.003423063,0.001517581
Granada,2019,914678,PATRIMONY,Frauds,5299,0.005793296,0.001517581
Granada,2019,914678,PATRIMONY,Money Laundering,7,7.652966399104384e-06,0.001517581
Granada,2019,914678,PATRIMONY,Others (Patrimony),1495,0.001634455,0.001517581
Granada,2019,914678,PATRIMONY,Violent Robberies,844,0.000922729,0.001517581
Granada,2019,914678,PATRIMONY,Theft,8014,0.008761553,0.001517581
Granada,2019,914678,PATRIMONY,Vehicle Theft,430,0.000470111,0.001517581
Granada,2019,914678,PATRIMONY,Violent Burglaries,4134,0.004519623,0.001517581
Granada,2018,912075,PATRIMONY,Intellectual Property,55,6.030205849299674e-05,0.001517581
Granada,2018,912075,PATRIMONY,Damages,3392,0.003718992,0.001517581
Granada,2018,912075,PATRIMONY,Frauds,4475,0.004906395,0.001517581
Granada,2018,912075,PATRIMONY,Money Laundering,8,8.771208508072253e-06,0.001517581
Granada,2018,912075,PATRIMONY,Others (Patrimony),1432,0.001570046,0.001517581
Granada,2018,912075,PATRIMONY,Violent Robberies,852,0.000934134,0.001517581
Granada,2018,912075,PATRIMONY,Theft,8476,0.009293095,0.001517581
Granada,2018,912075,PATRIMONY,Vehicle Theft,600,0.000657841,0.001517581
Granada,2018,912075,PATRIMONY,Violent Burglaries,4878,0.005348244,0.001517581
Granada,2017,912938,PATRIMONY,Intellectual Property,30,3.286093907800968e-05,0.001517581
Granada,2017,912938,PATRIMONY,Damages,3627,0.003972888,0.001517581
Granada,2017,912938,PATRIMONY,Frauds,2894,0.003169985,0.001517581
Granada,2017,912938,PATRIMONY,Money Laundering,6,6.572187815601935e-06,0.001517581
Granada,2017,912938,PATRIMONY,Others (Patrimony),1158,0.001268432,0.001517581
Granada,2017,912938,PATRIMONY,Violent Robberies,900,0.000985828,0.001517581
Granada,2017,912938,PATRIMONY,Theft,10015,0.010970076828875564,0.001517581
Granada,2017,912938,PATRIMONY,Vehicle Theft,787,0.000862052,0.001517581
Granada,2017,912938,PATRIMONY,Violent Burglaries,4886,0.005351952,0.001517581
Granada,2016,915392,PATRIMONY,Intellectual Property,43,4.697441096273509e-05,0.001517581
Granada,2016,915392,PATRIMONY,Damages,3462,0.003781986,0.001517581
Granada,2016,915392,PATRIMONY,Frauds,2104,0.002298469,0.001517581
Granada,2016,915392,PATRIMONY,Money Laundering,3,3.2772844857722157e-06,0.001517581
Granada,2016,915392,PATRIMONY,Others (Patrimony),604,0.000659827,0.001517581
Granada,2016,915392,PATRIMONY,Violent Robberies,712,0.000777809,0.001517581
Granada,2016,915392,PATRIMONY,Theft,10303,0.011255287352303713,0.001517581
Granada,2016,915392,PATRIMONY,Vehicle Theft,901,0.000984278,0.001517581
Granada,2016,915392,PATRIMONY,Violent Burglaries,5206,0.005687181,0.001517581
Granada,2015,917297,PATRIMONY,Intellectual Property,63,6.86800458303036e-05,0.001517581
Granada,2015,917297,PATRIMONY,Damages,3454,0.003765411,0.001517581
Granada,2015,917297,PATRIMONY,Frauds,1923,0.002096377,0.001517581
Granada,2015,917297,PATRIMONY,Money Laundering,7,7.631116203367067e-06,0.001517581
Granada,2015,917297,PATRIMONY,Others (Patrimony),621,0.000676989,0.001517581
Granada,2015,917297,PATRIMONY,Violent Robberies,697,0.000759841,0.001517581
Granada,2015,917297,PATRIMONY,Theft,10110,0.011021512116577292,0.001517581
Granada,2015,917297,PATRIMONY,Vehicle Theft,895,0.000975693,0.001517581
Granada,2015,917297,PATRIMONY,Violent Burglaries,4982,0.005431174,0.001517581
Granada,2014,919455,PATRIMONY,Intellectual Property,49,5.3292439542990144e-05,0.001517581
Granada,2014,919455,PATRIMONY,Damages,3793,0.00412527,0.001517581
Granada,2014,919455,PATRIMONY,Frauds,1579,0.001717322,0.001517581
Granada,2014,919455,PATRIMONY,Money Laundering,3,3.262802420999396e-06,0.001517581
Granada,2014,919455,PATRIMONY,Others (Patrimony),685,0.000745007,0.001517581
Granada,2014,919455,PATRIMONY,Violent Robberies,901,0.000979928,0.001517581
Granada,2014,919455,PATRIMONY,Theft,10879,0.011832009179350811,0.001517581
Granada,2014,919455,PATRIMONY,Vehicle Theft,797,0.000866818,0.001517581
Granada,2014,919455,PATRIMONY,Violent Burglaries,5467,0.005945914,0.001517581
Granada,2013,919319,PATRIMONY,Intellectual Property,56,6.09146553046331e-05,0.001517581
Granada,2013,919319,PATRIMONY,Damages,3774,0.004105213,0.001517581
Granada,2013,919319,PATRIMONY,Frauds,1416,0.001540271,0.001517581
Granada,2013,919319,PATRIMONY,Money Laundering,5,5.438808509342242e-06,0.001517581
Granada,2013,919319,PATRIMONY,Others (Patrimony),530,0.000576514,0.001517581
Granada,2013,919319,PATRIMONY,Violent Robberies,1352,0.001470654,0.001517581
Granada,2013,919319,PATRIMONY,Theft,12279,0.013356625937242676,0.001517581
Granada,2013,919319,PATRIMONY,Vehicle Theft,1061,0.001154115,0.001517581
Granada,2013,919319,PATRIMONY,Violent Burglaries,6408,0.006970377,0.001517581
Granada,2012,922928,PATRIMONY,Intellectual Property,61,6.609399649810169e-05,0.001517581
Granada,2012,922928,PATRIMONY,Damages,4390,0.004756601,0.001517581
Granada,2012,922928,PATRIMONY,Frauds,1506,0.001631763,0.001517581
Granada,2012,922928,PATRIMONY,Money Laundering,5,5.417540696565713e-06,0.001517581
Granada,2012,922928,PATRIMONY,Others (Patrimony),556,0.000602431,0.001517581
Granada,2012,922928,PATRIMONY,Violent Robberies,1625,0.001760701,0.001517581
Granada,2012,922928,PATRIMONY,Theft,12931,0.014010843749458246,0.001517581
Granada,2012,922928,PATRIMONY,Vehicle Theft,1299,0.001407477,0.001517581
Granada,2012,922928,PATRIMONY,Violent Burglaries,6037,0.006541139,0.001517581
Granada,2011,924550,PATRIMONY,Intellectual Property,29,3.136661078362447e-05,0.001517581
Granada,2011,924550,PATRIMONY,Damages,4715,0.005099778,0.001517581
Granada,2011,924550,PATRIMONY,Frauds,1270,0.001373641,0.001517581
Granada,2011,924550,PATRIMONY,Money Laundering,2,2.163214536801687e-06,0.001517581
Granada,2011,924550,PATRIMONY,Others (Patrimony),366,0.000395868,0.001517581
Granada,2011,924550,PATRIMONY,Violent Robberies,1560,0.001687307,0.001517581
Granada,2011,924550,PATRIMONY,Theft,13643,0.014756368,0.001517581
Granada,2011,924550,PATRIMONY,Vehicle Theft,1413,0.001528311,0.001517581
Granada,2011,924550,PATRIMONY,Violent Burglaries,6699,0.007245687,0.001517581
Granada,2010,918072,PATRIMONY,Intellectual Property,117,0.000127441,0.001517581
Granada,2010,918072,PATRIMONY,Damages,5438,0.005923283,0.001517581
Granada,2010,918072,PATRIMONY,Frauds,1141,0.001242822,0.001517581
Granada,2010,918072,PATRIMONY,Money Laundering,6,6.5354351292709065e-06,0.001517581
Granada,2010,918072,PATRIMONY,Others (Patrimony),348,0.000379055,0.001517581
Granada,2010,918072,PATRIMONY,Violent Robberies,1487,0.001619699,0.001517581
Granada,2010,918072,PATRIMONY,Theft,13600,0.014813652959680722,0.001517581
Granada,2010,918072,PATRIMONY,Vehicle Theft,1590,0.00173189,0.001517581
Granada,2010,918072,PATRIMONY,Violent Burglaries,7729,0.00841873,0.001517581
Guadalajara,2022,268127,PATRIMONY,Intellectual Property,2,7.459151819846565e-06,0.001474809
Guadalajara,2022,268127,PATRIMONY,Damages,1578,0.005885271,0.001474809
Guadalajara,2022,268127,PATRIMONY,Frauds,2862,0.010674046254200435,0.001474809
Guadalajara,2022,268127,PATRIMONY,Money Laundering,1,3.7295759099232824e-06,0.001474809
Guadalajara,2022,268127,PATRIMONY,Others (Patrimony),371,0.001383673,0.001474809
Guadalajara,2022,268127,PATRIMONY,Violent Robberies,161,0.000600462,0.001474809
Guadalajara,2022,268127,PATRIMONY,Theft,1864,0.006951929,0.001474809
Guadalajara,2022,268127,PATRIMONY,Vehicle Theft,136,0.000507222,0.001474809
Guadalajara,2022,268127,PATRIMONY,Violent Burglaries,1692,0.006310442,0.001474809
Guadalajara,2021,265588,PATRIMONY,Intellectual Property,1,3.7652303567932285e-06,0.001474809
Guadalajara,2021,265588,PATRIMONY,Damages,1393,0.005244966,0.001474809
Guadalajara,2021,265588,PATRIMONY,Frauds,1688,0.006355709,0.001474809
Guadalajara,2021,265588,PATRIMONY,Money Laundering,2,7.530460713586457e-06,0.001474809
Guadalajara,2021,265588,PATRIMONY,Others (Patrimony),301,0.001133334,0.001474809
Guadalajara,2021,265588,PATRIMONY,Violent Robberies,178,0.000670211,0.001474809
Guadalajara,2021,265588,PATRIMONY,Theft,1552,0.005843638,0.001474809
Guadalajara,2021,265588,PATRIMONY,Vehicle Theft,121,0.000455593,0.001474809
Guadalajara,2021,265588,PATRIMONY,Violent Burglaries,1373,0.005169661,0.001474809
Guadalajara,2020,261995,PATRIMONY,Intellectual Property,0,0,0.001474809
Guadalajara,2020,261995,PATRIMONY,Damages,1286,0.004908491,0.001474809
Guadalajara,2020,261995,PATRIMONY,Frauds,1595,0.006087902,0.001474809
Guadalajara,2020,261995,PATRIMONY,Money Laundering,1,3.816866734097979e-06,0.001474809
